,step,TrainAverageReturn,EvalAverageReturn,Alpha
333,44632,-9283.37109375,-5083.89990234375,0.9240724444389343
334,44736,-9239.90625,-6243.7998046875,0.9239263534545898
335,44840,-9332.15625,-9405.7998046875,0.9237828850746155
336,44944,-9327.380859375,-8158.7998046875,0.9236416816711426
337,45048,-9343.9482421875,-12587.0,0.9235045313835144
338,45152,-9343.4443359375,-9991.5,0.9233709573745728
339,45256,-9284.017578125,-13593.7998046875,0.9232407212257385
340,45360,-9331.8203125,-10198.0,0.9231147766113281
341,45464,-9392.62109375,-12041.099609375,0.9229927659034729
342,45568,-9327.8359375,-13116.7001953125,0.9228743314743042
343,45672,-9307.4892578125,-10807.2998046875,0.9227587580680847
344,45776,-9319.7578125,-7715.39990234375,0.9226465225219727
345,45880,-9329.7421875,-8701.5,0.9225376844406128
346,45984,-9275.62109375,-10048.0,0.922432005405426
347,46088,-9313.6083984375,-11187.599609375,0.9223288297653198
348,46192,-9390.6962890625,-11408.900390625,0.9222277998924255
349,46296,-9481.1748046875,-7625.0,0.92212975025177
350,46400,-9460.3779296875,-4788.10009765625,0.9220332503318787
351,46504,-9451.1943359375,-12771.099609375,0.9219411611557007
352,46608,-9494.0244140625,-7264.0,0.921851396560669
353,46712,-9462.796875,-10885.7001953125,0.9217644333839417
354,46816,-9542.3671875,-8084.2001953125,0.9216820001602173
355,46920,-9523.7353515625,-15899.099609375,0.9216018319129944
356,47024,-9491.12109375,-5828.7001953125,0.9215246438980103
357,47128,-9472.3759765625,-5079.0,0.921450138092041
358,47232,-9511.373046875,-4998.60009765625,0.9213784337043762
359,47336,-9540.34765625,-11501.900390625,0.9213086366653442
360,47440,-9528.412109375,-11561.900390625,0.9212415218353271
361,47544,-9511.23046875,-13763.599609375,0.9211761951446533
362,47648,-9525.2373046875,-7773.7998046875,0.9211135506629944
363,47752,-9588.0947265625,-13865.2001953125,0.9210516810417175
364,47856,-9629.708984375,-9962.0,0.9209918975830078
365,47960,-9536.28125,-3964.10009765625,0.9209336638450623
366,48064,-9591.6962890625,-4260.2001953125,0.9208775162696838
367,48168,-9679.607421875,-8666.0,0.9208240509033203
368,48272,-9726.4189453125,-7353.5,0.9207731485366821
369,48376,-9773.921875,-6479.39990234375,0.9207254648208618
370,48480,-9831.8564453125,-15498.900390625,0.9206799864768982
371,48584,-9869.8037109375,-12509.900390625,0.9206386804580688
372,48688,-9922.8828125,-12979.2998046875,0.920600414276123
373,48792,-10012.10546875,-15177.099609375,0.9205646514892578
374,48896,-10007.2861328125,-16772.69921875,0.9205316305160522
375,49000,-10007.6640625,-14936.7998046875,0.9205015301704407
376,49104,-10080.5791015625,-10639.900390625,0.9204750657081604
377,49208,-10164.1357421875,-11557.2998046875,0.9204506874084473
378,49312,-10228.1083984375,-11194.099609375,0.9204303622245789
379,49416,-10219.8134765625,-9369.2998046875,0.9204113483428955
380,49520,-10306.060546875,-13892.599609375,0.9203938245773315
381,49624,-10358.0341796875,-4653.2001953125,0.9203792810440063
